"dataset","fishash","fishashplus","cleanser"
"ipsc",11,9.00269688525501,11
"ipsc",16,7.0024248854987,7
"ipsc",338,57.1353033311667,61
"ipsc",2944,140.034630353644,137
"ipsc",655,22.0009742749816,22
"ipsc",64,55.0260810544281,55
"ipsc",296,14.0044685048276,16
"ipsc",1472,147.359752301548,141
"ipsc",69,69,69
"ipsc",1785,176.178048281686,176
"ipsc",237,203.782046491534,185
"ipsc",32,32,32
"ipsc",156,44.0754178697262,46
"ipsc",86,33.0049481451545,35
"ipsc",9614,39.0365052976428,39
"ipsc",415,252.519608191988,206
"ipsc",62,24.0001607060647,24
"ipsc",20,2.00086813448743,2
"ipsc",2637,22.0491370223317,21
"ipsc",30,27.0259461793459,27
"ipsc",675,246.089773808912,240
"ipsc",1501,29.0030387774665,29
"ipsc",26,21.0080547062533,21
"ipsc",7,7,7
"ipsc",100,97.0300068554744,74
"ipsc",12,5.00062501072608,5
"ipsc",13891,162.338687450948,150
"ipsc",5657,159.214787666663,137
"ipsc",5954,61.064736007205,61
"ipsc",117,21.0102828681203,21
"ipsc",7181,34.0215987572387,38
"ipsc",2104,39.0065557589325,39
"ipsc",663,26.0061343221475,26
"ipsc",104,89.1298403818027,83
"ipsc",4,2.00179759314712,4
"ipsc",124,77.0839127100915,71
"ipsc",80,76.0192345472149,76
"ipsc",164,150.01191634115,125
"ipsc",587,163.260394246284,150
"ipsc",189,176.348839582515,164
"ipsc",242,212.295002055723,209
"ipsc",46,25.0013416908098,27
"ipsc",195,183.109251620546,177
"ipsc",5294,14.0100762377543,16
"ipsc",322,128.079658685418,125
"ipsc",199,131.148270017485,128
"ipsc",104,82.0168035690038,78
"ipsc",185,181.02401373232,169
"ipsc",70,4.00306441393865,4
"ipsc",3062,93.0587707762864,90
"ipsc",39,29.0468995111292,29
"ipsc",468,167.136492064463,152
"ipsc",7345,59.0561299932985,59
"ipsc",1270,73.0536052412693,70
"ipsc",114,93.0148266098761,93
"ipsc",1865,74.054946708556,73
"ipsc",50,44.0139020826789,44
"ipsc",5067,141.229806841036,132
"ipsc",1014,56.0055772677855,56
"ipsc",10062,85.1418531154729,85
"ipsc",2388,118.533984268265,103
"ipsc",1025,207.155123015553,204
"ipsc",20,18.0024226358005,20
"ipsc",1888,25.0080652303644,25
"ipsc",1418,92.0248097937304,89
"ipsc",3067,9.01135428111386,11
"ipsc",558,80.0504343445872,80
"ipsc",200,193.057126688418,184
"ipsc",1166,145.117616846329,142
"ipsc",6,3.00030250636831,3
"ipsc",1475,37.0087667967495,39
"ipsc",34,3.00063059626813,3
"ipsc",65,32.0661764398624,34
"ipsc",32,29.0001503366287,29
"ipsc",9640,16.0109722735275,16
"ipsc",2233,17.0157191546316,19
"ipsc",3295,281.493397565874,246
"ipsc",22,22,22
"ipsc",111,87.0604733302944,81
"ipsc",1533,64.0266023924714,64
"ipsc",9,6.00189096934322,6
"ipsc",257,85.026268407189,85
"ipsc",32,25.0004223205577,25
"ipsc",210,205.098417715046,202
"ipsc",528,83.0343300186196,83
"ipsc",799,132.168641163955,129
"ipsc",137,126.013637535473,117
"ipsc",970,187.453503803728,184
"ipsc",2889,65.075550838146,67
"ipsc",1082,309.677869983371,266
"ipsc",2355,79.1505805323326,79
"ipsc",5839,39.002314158769,39
"ipsc",120,82.0415464978553,76
"ipsc",253,228.289528190932,219
"ipsc",72,72,72
"ipsc",116,5.00298338242077,7
"ipsc",65,65,65
"ipsc",125,98.0380213841614,86
"ipsc",106,59.0240435095715,59
"ipsc",4115,89.0396049293537,86
"ipsc",6114,120.025443915457,117
"ipsc",1197,82.1505878762742,82
"ipsc",1016,97.0329872787838,97
"ipsc",91,68.0752407421095,72
"ipsc",9818,92.1012273106842,92
"ipsc",230,122.098034870708,113
"ipsc",43,37.0446197777686,37
"ipsc",77,48.0314873841045,48
"ipsc",123,3.00197050424418,5
"ipsc",411,152.037078412226,149
"ipsc",8652,71.1322159465094,71
"ipsc",5284,73.0811299959682,70
"ipsc",1376,85.0361144011503,85
"ipsc",105,105,102
"ipsc",19,14.0020752318808,16
"ipsc",1760,206.460408425458,203
"ipsc",34,4.00069468186814,4
"ipsc",539,84.2339323546317,84
"ipsc",865,54.0727461755195,54
"ipsc",1180,80.023727943857,77
"ipsc",16,5.00415231311994,9
"ipsc",1028,103.069001412676,100
"ipsc",546,18.007665692031,18
"ipsc",27,27,27
"ipsc",43,41.0012863884649,43
"ipsc",2352,138.038920492598,138
"ipsc",381,113.077635507335,110
"ipsc",1099,63.0233049494437,63
"ipsc",533,45.0335924532228,45
"ipsc",2773,16.0069778625664,18
"ipsc",117,95.117318943153,95
"ipsc",13909,96.389694920252,98
"ipsc",12,12,12
"ipsc",3,3,3
"ipsc",61,47.021177946514,44
"ipsc",24,1.00072388540958,1
"ipsc",3958,183.569380988332,174
"ipsc",55,55,55
"ipsc",24,24,24
"ipsc",84,33.013257472127,33
"ipsc",10516,12.0026806312246,12
"ipsc",23839,137.059340533599,120
"ipsc",1323,115.097168201263,109
"ipsc",10,3.00179692119746,5
"ipsc",499,94.0597006705653,94
"ipsc",4618,54.1164295919058,54
"ipsc",199,70.0037272095221,70
"ipsc",5949,34.028601590083,36
"ipsc",3741,210.101552954096,202
"ipsc",556,117.092964766889,114
"ipsc",9001,257.717300003152,221
"ipsc",214,204.249622884131,172
"ipsc",1167,4.00358843007751,4
"ipsc",7200,62.1209149727905,59
"ipsc",167,3.00741007178339,3
"ipsc",264,26.0014606002338,26
"ipsc",49,46.0018421534019,46
"ipsc",35,32.0037438711966,32
"ipsc",439,140.01766071464,140
"ipsc",3899,78.0163132164896,75
"ipsc",1024,34.0065205047669,36
"ipsc",1229,26.0049550002686,28
"ipsc",87,57.0470597181933,57
"ipsc",68,60.001563056981,60
"ipsc",7138,143.181841154922,143
"ipsc",14863,139.331168939681,132
"ipsc",9,9,9
"ipsc",437,95.0046909385626,97
"ipsc",130,106.187969813115,106
"ipsc",22,15.0086877598557,19
"ipsc",3956,130.187717966854,124
"ipsc",59,19.0003497088517,19
"ipsc",64,36.0034486363601,36
"ipsc",412,65.065747233204,62
"ipsc",756,256.594167509528,210
"ipsc",11,9.00190979674359,11
"ipsc",390,107.006114272097,107
"ipsc",16255,140.111488825082,137
"ipsc",22611,71.0929885771978,68
"ipsc",12732,110.160071966024,107
"ipsc",706,135.123836419062,126
"ipsc",4080,77.1032738078829,77
"ipsc",47,9.00375694220188,11
"ipsc",77,77,77
"ipsc",416,81.0668903384942,81
"ipsc",1397,42.0175357836132,44
"ipsc",138,131.129647866461,117
"ipsc",4825,110.182406659753,103
"ipsc",1649,149.061317733786,140
"ipsc",1950,105.008321405475,101
"ipsc",809,33.02750568718,35
"ipsc",16,16,16
"ipsc",5765,48.0092464085609,48
"ipsc",23,8.00260161352548,8
"ipsc",479,86.034187590464,79
"ipsc",1253,64.0267122984727,66
"ipsc",3161,88.0430711263485,88
"ipsc",1101,80.1670348136821,77
"ipsc",149,7.00158275786386,7
"ipsc",343,32.019063388608,32
"ipsc",8,8,8
"ipsc",158,143.176267872832,137
"ipsc",20098,45.065157467505,39
"ipsc",14987,43.0862712901818,45
"ipsc",1215,90.0405399200182,91
"ipsc",14,11.0067827462814,11
"ipsc",38,31.0251489002879,31
"ipsc",546,111.060670915635,111
"ipsc",2245,37.0036439161307,37
"ipsc",471,137.246457457062,137
"ipsc",2651,59.1021760430487,59
"ipsc",1035,143.103960551869,140
"ipsc",156,147.032482874129,147
"ipsc",817,66.0018029951389,66
"ipsc",17,12.0018836206023,12
"ipsc",28,26.0023284087085,28
"ipsc",143,81.0213087795778,81
"ipsc",45,30.0074798993278,36
"ipsc",1047,145.09426294249,136
"ipsc",64,12.0001726704552,12
"ipsc",47,30.011494012924,30
"ipsc",3899,84.1016669818065,84
"ipsc",31,31,31
"ipsc",18,18,18
"ipsc",416,23.0040732136415,23
"ipsc",119,53.0007167849819,53
"ipsc",4,4,4
"ipsc",42,37.0001710353914,37
"ipsc",25,16.0004445096361,16
"ipsc",10,8.00138079637477,10
"ipsc",454,99.211041133872,93
"ipsc",1660,79.081706873782,79
"ipsc",25444,38.0884705017127,40
"ipsc",262,101.201890576268,98
"ipsc",3068,59.1130776587857,59
"ipsc",55,44.0248269047262,43
"ipsc",9282,207.212968657797,177
"ipsc",4514,105.276377972708,99
"ipsc",9,9,9
"ipsc",4678,114.090813919947,114
"ipsc",41,38.0108053082578,38
"ipsc",813,45.0169499628463,45
"ipsc",867,136.097603815592,136
"ipsc",130,122.081112107757,114
"ipsc",84,84,84
"ipsc",378,96.1053013175491,93
"ipsc",370,108.201298111898,103
"ipsc",136,118.231876708957,111
"ipsc",96,77.0699872917135,77
"ipsc",264,54.0041153980157,56
"ipsc",9266,8.00310984303884,8
"ipsc",13,4.00092093612471,6
"ipsc",2496,5.00067163720004,5
"ipsc",2209,47.0127428075411,47
"ipsc",1673,88.1062597622789,88
"ipsc",6,6,6
"ipsc",33,29.0121993933152,29
"ipsc",16402,98.1491129050809,92
"ipsc",5460,54.0219679250477,51
"ipsc",2909,52.0010852878303,52
"ipsc",105,44.00588890333,48
"ipsc",125,2.00236630050605,4
"ipsc",25,15.0009765951071,15
"ipsc",2074,73.1820527048738,73
"ipsc",210,191.131970367161,179
"ipsc",5216,63.0236537709561,63
"ipsc",291,9.00103071777271,9
"ipsc",903,111.054199644814,111
"ipsc",73,46.0289013286261,46
"ipsc",152,45.0005716130593,45
"ipsc",13786,133.549684606178,133
"ipsc",684,96.1861372145176,93
"ipsc",32,32,32
"ipsc",3506,179.167121571371,154
"ipsc",7627,70.0793976033206,72
"ipsc",43,34.0231713535931,36
"ipsc",161,34.0558358978406,36
"ipsc",372,87.0141545295997,84
"ipsc",1818,63.0549091249185,63
"ipsc",4071,91.097593099971,91
"ipsc",1829,116.13737909565,113
"ipsc",16,8.00202197050891,8
"ipsc",36,21.006646082261,23
"ipsc",1501,253.222788086923,216
"ipsc",120,120,120
"ipsc",777,7.00008226290393,7
"ipsc",301,74.1513432434918,71
"ipsc",98,94.0166722916385,94
"ipsc",72,13.0193082249023,15
"ipsc",643,5.00564552768723,7
"ipsc",322,132.008772275497,116
"ipsc",71,36.0222982224277,38
"ipsc",17,15.0024294359245,17
"ipsc",11294,115.061730785434,115
"ipsc",16737,44.0273014905866,44
"ipsc",234,188.106292901208,185
"ipsc",261,67.0176398792828,67
"ipsc",276,169.36517956779,150
"ipsc",227,141.018814978688,134
"ipsc",24,24,24
"ipsc",152,96.1675329999324,90
"ipsc",1768,141.023262323802,141
"ipsc",8,8,8
"ipsc",23643,39.0092979074706,41
"ipsc",111,105.006270667929,102
"ipsc",9415,122.075207267346,119
"ipsc",3163,26.0080247327308,26
"ipsc",36,8.00803047535611,8
"ipsc",18943,245.130790306034,212
"ipsc",2196,129.108585942837,129
"ipsc",13,11.0021189686285,13
"ipsc",165,158.098602290528,155
"ipsc",2371,43.0317613595021,43
"ipsc",268,84.0307074327591,84
"ipsc",2286,210.207671426095,191
"ipsc",2,2,2
"ipsc",2376,11.0061434365032,13
"ipsc",4279,56.0566464925454,56
"ipsc",304,141.15499332316,131
"ipsc",2,2,2
"ipsc",8,6.0017435977734,8
"ipsc",608,121.092179310237,121
"ipsc",705,22.0357145311188,24
"ipsc",5989,92.0762603325944,92
"ipsc",5545,38.0141178962545,38
"ipsc",25,25,22
"ipsc",122,80.0544974321963,77
"ipsc",64,64,64
"ipsc",185,181.038323831385,163
"ipsc",3113,45.0124613826028,47
"ipsc",21410,67.1516547952959,67
"ipsc",622,15.0049359420164,15
"ipsc",1001,52.0553070004689,49
"ipsc",1833,40.0230617618306,42
"ipsc",104,83.0563490226005,82
"ipsc",3211,76.0061646851488,73
"ipsc",258,127.04228692045,118
"ipsc",1795,52.0441549610546,52
"ipsc",83,80.0252930932277,80
"ipsc",182,114.013791859537,113
"ipsc",237,222.283548481874,213
"ipsc",2769,134.100328424916,128
"ipsc",1315,9.01178585425097,9
"ipsc",607,75.0599327816546,77
"ipsc",145,124.246452927653,118
"ipsc",44,44,44
"ipsc",101,41.006965227633,43
"ipsc",410,4.00081730732867,4
"ipsc",274,170.335946393227,170
"ipsc",21,12.0060470443226,14
"ipsc",1428,28.0036697401756,28
"ipsc",2553,72.0383187326886,72
"ipsc",37,20.0074813867669,20
"ipsc",182,7.00570345830427,7
"ipsc",106,21.0129255123897,21
"ipsc",2428,35.0583120631132,35
"ipsc",512,99.2080464438066,96
"ipsc",4048,169.062941113011,163
"ipsc",25,3.00215574746945,3
"ipsc",19,14.0022178548375,14
"ipsc",862,158.100849306872,145
"ipsc",15,13.0017099607013,15
"ipsc",658,27.0090996360748,29
"ipsc",37,19.024348515668,19
"ipsc",461,9.00805290302942,9
"ipsc",6775,130.270739233852,127
"ipsc",895,12.005405406273,12
"ipsc",3,3,3
"ipsc",7,5.0003617713267,7
"ipsc",724,5.00626361615768,9
"ipsc",644,79.0023793302091,79
"ipsc",91,81.0031466083339,81
"ipsc",6203,163.403379055936,148
"ipsc",743,56.0846404661867,56
"ipsc",133,111.104827209533,113
"ipsc",3,3,3
"ipsc",1050,77.0674928992432,77
"ipsc",35230,127.092712893534,121
"ipsc",287,154.367762393766,129
"ipsc",496,86.0716322271458,86
"ipsc",1256,208.134102754213,189
"ipsc",99,96.0271767982599,90
"ipsc",2006,104.101280313329,104
"ipsc",5122,173.4187560932,175
"ipsc",103,56.009506757118,53
"ipsc",11020,78.0967143393718,78
"ipsc",226,84.009579806828,86
"ipsc",264,6.00070609801671,8
"ipsc",2053,163.073431250366,160
"ipsc",1560,34.0129404763016,34
"ipsc",3039,202.42581648741,184
"ipsc",21,21,21
"ipsc",3234,148.098247242667,142
"ipsc",223,223,220
"ipsc",14548,20.0642163283758,20
"ipsc",164,142.031246057292,142
"ipsc",39,36.0032069290195,36
"ipsc",16,12.0005337189942,12
"ipsc",8442,254.009887167553,223
"ipsc",18,16.0011061794818,18
"ipsc",3,3,3
"ipsc",75,68.0313194381631,68
"ipsc",1168,31.0764110575212,31
"ipsc",73,67.0382604427803,67
"ipsc",32,7.00425927830608,7
"ipsc",968,199.209264456258,195
"ipsc",2091,78.1112845105856,82
"ipsc",41,23.0102875771837,25
"ipsc",21974,104.778907095216,106
"ipsc",148,129.105757228631,129
"ipsc",677,26.0043924793861,26
"ipsc",9,6.00197579339798,6
"ipsc",2981,94.117066678312,96
"ipsc",13876,119.214808221314,107
"ipsc",16,16,16
"ipsc",3255,10.0016363278808,10
"ipsc",8,8,8
"ipsc",13733,68.073431700124,70
"ipsc",30,13.002313134372,15
"ipsc",1862,97.0681875939336,97
"ipsc",196,185.198773726063,177
"ipsc",56,45.0405792637977,45
"ipsc",163,151.090029249136,145
"ipsc",11,9.00286183317568,11
"ipsc",19277,131.300750765736,118
"ipsc",115,65.0436723265869,65
"ipsc",3451,47.0414071687004,47
"ipsc",91,20.0015502255636,20
"ipsc",416,95.195386393079,92
"ipsc",452,92.0521588833663,89
"ipsc",80,72.0254327742,71
"ipsc",1364,132.328360773992,118
"ipsc",134,110.065701903335,107
"ipsc",1188,81.1429125406481,81
"ipsc",373,4.00285731566899,4
"ipsc",4479,87.0666726700127,84
"ipsc",229,105.065979879059,95
"ipsc",66,25.0105959347547,27
"ipsc",2325,23.0142579148001,25
"ipsc",252,50.0352901302775,52
"ipsc",1540,19.0051279504088,21
"ipsc",67,67,67
"ipsc",2013,30.0297240362899,32
"ipsc",116,101.111634670369,98
"ipsc",128,122.032042128958,122
"ipsc",285,45.0326763107566,45
"ipsc",20,8.00413062627365,12
"ipsc",32,19.005250332508,21
"ipsc",122,94.0681996001748,94
"ipsc",175,131.013634447216,125
"ipsc",1024,192.265749800775,169
"ipsc",1786,6.00113815394368,6
"ipsc",455,73.0068643728047,73
"ipsc",22,11.009648908905,15
"ipsc",5425,84.2129758323898,86
"ipsc",178,98.1340785265156,92
"ipsc",211,42.0635883277704,42
"ipsc",41,38.0178310746465,38
"ipsc",23,9.00309353535431,13
"ipsc",8,6.00270391705167,8
"ipsc",2310,46.1121109844703,46
"ipsc",49,43.0038487552812,45
"ipsc",579,80.0095027523206,80
"ipsc",10371,35.0528112154803,39
"ipsc",1799,4.01402145223799,4
"ipsc",10687,110.467575338861,109
"ipsc",331,331,293
"ipsc",6,6,6
"ipsc",2734,100.157301989693,97
"ipsc",1777,65.0254110864636,65
"ipsc",25,6.00004354989484,6
"ipsc",22,17.0064605909805,19
"ipsc",43,33.005142912849,30
"ipsc",44,33.014903393727,35
"ipsc",36,18.0014289074943,18
"ipsc",48,48,48
"ipsc",2162,51.034137187193,51
"ipsc",1892,88.0482432488381,81
"ipsc",52,26.0078573110092,26
"ipsc",9,3.00070264092161,5
"ipsc",1848,53.0156065659845,55
"ipsc",8702,29.0317855625398,29
"ipsc",4337,85.0356569267772,85
"ipsc",11914,77.1056706633718,77
"ipsc",52,52,52
"ipsc",1392,46.0073586951585,46
"ipsc",97,81.0738831202002,78
"ipsc",3135,34.0065153775494,34
"ipsc",7,7,7
"ipsc",558,6.00142008982773,8
"ipsc",15604,211.298239219256,192
"ipsc",1056,42.0270584608019,42
"ipsc",25,9.0095041697511,9
"ipsc",337,76.0172618150747,76
"ipsc",21,21,21
"ipsc",105,88.0005892635218,88
"ipsc",88,85.0271093897715,85
"ipsc",37,32.0159377318586,34
"ipsc",10,6.00299443193243,10
"ipsc",234,146.143697835544,134
"ipsc",18,14.0023772502461,14
"ipsc",39,34.0034219580615,36
"ipsc",332,58.0027568259702,58
"ipsc",463,45.0118856194149,45
"ipsc",400,202.348834410602,180
"ipsc",794,87.0669643276388,84
"ipsc",55,17.0204395422173,17
"ipsc",116,106.005552592564,106
"ipsc",44,2.00079732983463,2
"ipsc",502,64.0261465862522,64
"ipsc",193,73.0155463650287,73
"ipsc",38,34.0130066880237,34
"ipsc",150,86.1709338779483,86
"ipsc",640,156.263328289643,149
"ipsc",295,69.1192597849488,68
"ipsc",208,16.0041895333515,16
"ipsc",7060,52.3459710803658,52
"ipsc",188,142.06637467788,123
"ipsc",72,8.00197619198824,8
"ipsc",788,92.0593509447577,89
"ipsc",176,60.0430747144227,54
"ipsc",386,78.0202477870913,78
"ipsc",112,45.0035492076936,45
"ipsc",59,15.011716071457,15
"ipsc",118,112.038506861607,109
"ipsc",1804,90.1159646742507,90
"ipsc",9,7.00159109794675,9
"ipsc",93,90.0193258491973,84
"ipsc",532,56.0324452166066,55
"ipsc",994,96.0575429392879,98
"ipsc",31885,55.0460082649704,55
"ipsc",369,49.0192089447306,51
"ipsc",2172,71.0822709388072,68
"ipsc",11,5.0014984648214,7
"ipsc",120,74.029328219167,70
"ipsc",3424,109.060639248429,109
"ipsc",60,56.0184196630212,56
"ipsc",153,123.26479974604,117
"ipsc",305,196.428559576732,174
"ipsc",359,63.0043887290785,63
"ipsc",9,7.00062622582044,9
"ipsc",119,119,110
"ipsc",35,33.0024167218289,35
"ipsc",149,121.095482706886,118
"ipsc",460,42.0045237060137,44
"ipsc",1096,4.00416872069111,6
"ipsc",174,59.0036312796024,59
"ipsc",9867,31.001339766743,31
"ipsc",21,4.00210240191908,4
"ipsc",2,2,2
"ipsc",3152,30.0044636728568,32
"ipsc",178,166.090745797594,163
"ipsc",1366,9.00241624952828,9
"ipsc",28,28,28
"ipsc",4437,91.0848742312698,87
"ipsc",652,163.072236189261,160
"ipsc",5,3.00037486557452,5
"ipsc",3697,90.2458056578868,87
"ipsc",89,44.0059780276583,44
"ipsc",219,71.0820385109152,71
"ipsc",232,125.425863004098,122
"ipsc",83,76.1162108471389,76
"ipsc",909,243.033134353453,208
"ipsc",3911,34.0046285168885,34
"ipsc",54,50.0121574374469,50
"ipsc",89,78.195861971427,75
"ipsc",43,14.0001856857168,14
"ipsc",1114,101.106967979236,101
"ipsc",220,149.033731747841,142
"ipsc",2,2,2
"ipsc",972,72.0116805711732,65
"ipsc",231,141.157634726608,126
"ipsc",93,84.0007184507218,78
"ipsc",15645,115.311734659879,109
"ipsc",173,134.160316352483,106
"ipsc",233,19.019905370542,21
"ipsc",1650,4.00108003139551,4
"ipsc",396,30.0103399112811,30
"ipsc",85,78.009577061296,75
"ipsc",136,49.01098803866,49
"ipsc",31,29.0026578692575,31
"ipsc",5122,91.2285633446705,90
"ipsc",2426,27.0069424542525,27
"ipsc",4328,25.0137055610087,25
"ipsc",216,127.03066078158,127
"ipsc",102,89.1052377253885,82
"ipsc",8020,36.0398626301596,38
"ipsc",330,42.012712025683,42
"ipsc",6525,75.0940974434998,69
"ipsc",1036,3.00554015239416,3
"ipsc",25,17.0063149203822,21
"ipsc",181,14.0030692566345,14
"ipsc",698,51.0154578013253,51
"ipsc",161,50.0435327086049,52
"ipsc",20,10.0022300045109,14
"ipsc",37,37,37
"ipsc",166,129.273246493472,129
"ipsc",1350,53.0568537117513,53
"ipsc",3975,59.0392408900232,56
"ipsc",19,6.00346767367323,6
"ipsc",21,21,21
"ipsc",134,113.280143158086,107
"ipsc",2801,267.089784539875,245
"ipsc",17,12.0026642098852,12
"ipsc",36,36,36
"ipsc",322,222.844517206093,210
"ipsc",2401,75.1205658027321,75
"ipsc",263,125.029285228466,122
"ipsc",2404,129.197262164887,129
"ipsc",5,3.00045872522114,5
"ipsc",2589,151.248924129378,150
"ipsc",51,51,51
"ipsc",10868,150.090670053982,144
"ipsc",1,1,1
"ipsc",376,164.154152971873,151
"ipsc",101,90.0409491612805,84
"ipsc",4172,92.1621756596171,89
"ipsc",48,40.00057382553,40
"ipsc",1073,82.0141083277974,82
"ipsc",2178,144.181678661916,126
"ipsc",234,62.1126371711805,62
"ipsc",157,119.105794968952,110
"ipsc",19,6.00212460947122,6
"ipsc",849,108.096905417321,105
"ipsc",3650,88.0679212619093,88
"ipsc",178,175.004128340271,172
"ipsc",1202,65.0174106364288,65
"ipsc",6679,60.0745892205031,62
"ipsc",5251,71.169204113508,71
"ipsc",323,115.184873897587,112
"ipsc",63,55.017587097621,52
"ipsc",2583,122.079925268493,122
"ipsc",20,8.00180712826435,8
"ipsc",10713,12.0092069620263,12
"ipsc",2322,127.261227160866,117
"ipsc",1559,118.229724129908,115
"ipsc",224,208.018716207557,181
"ipsc",31,31,31
"ipsc",61,48.0108329247618,48
"ipsc",6658,76.1117338134699,76
"ipsc",3429,45.0133099387629,49
"ipsc",29,29,29
"ipsc",93,89.0458098978641,86
"ipsc",3,1.00003322733072,3
"ipsc",1312,159.144775606758,146
"ipsc",105,93.0937627567447,93
"ipsc",2,2,2
"ipsc",1474,63.0220422723962,63
"ipsc",343,133.239446291663,133
"ipsc",12140,81.0532178018246,75
"ipsc",148,81.1146704534563,83
"ipsc",1171,50.0526898899739,50
"ipsc",1587,21.0021482476182,21
"ipsc",817,77.0575321940215,77
"ipsc",818,130.10399861616,130
"ipsc",8793,176.217929438093,178
"ipsc",12503,15.006967450539,15
"ipsc",1188,131.069510459991,122
"ipsc",21704,67.0587010452057,64
"ipsc",4534,25.0158559892977,25
"ipsc",312,217.032969638536,211
"ipsc",11,9.0002605525729,11
"ipsc",660,13.0055542288301,13
"ipsc",5503,71.1186972967605,68
"ipsc",1440,99.0467086920064,90
"ipsc",13666,115.470343167137,115
"ipsc",148,34.0352904594207,31
"ipsc",234,113.040700571431,106
"ipsc",36,33.0077163294912,33
"ipsc",8,8,8
"ipsc",838,133.232572494831,130
"ipsc",86,86,86
"ipsc",518,51.0170506544615,51
"ipsc",15137,139.237883065072,127
"ipsc",62,45.0324380396151,47
"ipsc",27,27,24
"ipsc",1346,51.0461270058307,51
"ipsc",83,70.0586290337689,67
"ipsc",110,11.000971193686,11
"ipsc",13167,117.114145705497,111
"ipsc",38,3.00029921780058,3
"ipsc",964,53.0598161872782,55
"ipsc",7,7,7
"ipsc",306,32.0102524057938,32
"ipsc",459,28.0084468740283,28
"ipsc",4003,78.0366769592783,75
"ipsc",18,12.0030449865648,12
"ipsc",6861,156.092298178569,153
"ipsc",1017,114.073492830968,112
"ipsc",73,67.0250537181468,67
"ipsc",74,68.002497803565,65
"ipsc",29,22.0035601839704,24
"ipsc",60,60,57
"ipsc",11412,67.2228006276612,69
"ipsc",8416,159.094952922015,146
"ipsc",3877,72.0155888250711,72
"ipsc",106,101.09077845393,95
"ipsc",2,2,2
"ipsc",86,81.1433466958757,75
"ipsc",46,8.00044591980142,8
"ipsc",2072,86.0736807187552,86
"ipsc",37,35.001753230091,37
"ipsc",5290,113.050909970421,113
"ipsc",1831,47.038654772299,47
"ipsc",180,118.225860057195,115
"ipsc",2680,52.1044116961574,52
"ipsc",1722,97.0885609086648,97
"ipsc",61,13.0059987612171,15
"ipsc",6003,131.259617389558,131
"ipsc",2464,136.180601323999,135
"ipsc",109,109,106
"ipsc",17,17,17
"ipsc",12,9.00590118929188,9
"ipsc",4776,63.0515883254025,63
"ipsc",1461,143.272661891795,134
"ipsc",119,21.016073405151,21
"ipsc",4576,2.00182429640652,4
"ipsc",170,170,140
"ipsc",631,93.2283478132854,84
"ipsc",165,154.038078340416,145
"ipsc",113,110.031179100568,107
"ipsc",171,83.066709798031,80
"ipsc",15840,190.130437770063,170
"ipsc",134,122.072699424457,107
"ipsc",46,20.013074179523,22
"ipsc",13817,44.1165972959946,44
"ipsc",276,66.1591541802438,66
"ipsc",22343,29.064078555036,31
"ipsc",83,57.0237681192205,59
"ipsc",94,55.011977453666,57
"ipsc",28,18.004245166805,18
"ipsc",876,183.382508895582,167
"ipsc",141,33.0160646762536,35
"ipsc",13,13,13
"ipsc",190,167.058111312353,145
"ipsc",58,46.0247938671296,46
"ipsc",1606,83.0811422397586,79
"ipsc",2764,97.0103379818333,97
"ipsc",7157,3.00273162897134,3
"ipsc",7,3.00065071735333,3
"ipsc",51,51,51
"ipsc",111,65.1112932010957,65
"ipsc",962,142.275946798091,136
"ipsc",274,154.126927566244,151
"ipsc",44,2.00103905721461,2
"ipsc",673,548.06278245158,416
"ipsc",213,23.0085874789823,23
"ipsc",3953,87.1418865039407,83
"ipsc",4325,129.199022360307,120
"ipsc",38,35.0054653483596,35
"ipsc",180,150.279314160305,138
"ipsc",405,85.0057830137593,85
"ipsc",5481,165.276623306238,153
"ipsc",775,68.0347146565399,65
"ipsc",62,37.020400537906,34
"ipsc",11818,84.0499074274898,84
"ipsc",2544,111.102986502697,108
"ipsc",7993,24.0557509480655,26
"ipsc",3039,86.0516229225916,83
"ipsc",7851,79.0809882378488,76
"ipsc",304,92.1884006502338,88
"ipsc",1927,28.0087876239677,30
"ipsc",75,75,75
"ipsc",322,79.3359743328998,79
"ipsc",4203,56.0024704438575,50
"ipsc",86,70.035914530734,70
"ipsc",470,125.239468168677,116
"ipsc",3653,71.2080783494007,70
"ipsc",51,49.0002709579781,51
"ipsc",564,158.221838414881,140
"ipsc",2494,107.083033038455,106
"ipsc",819,105.051402273728,105
"ipsc",18813,103.220956759452,91
"ipsc",421,21.0602748542315,21
"ipsc",332,38.0391898151832,40
"ipsc",4167,12.0026327290287,12
"ipsc",667,119.538614207745,113
"ipsc",104,27.0148268611387,27
"ipsc",1602,29.0264457577981,31
"ipsc",142,126.048185251061,126
"ipsc",377,148.031710645772,144
"ipsc",11542,70.1289516454219,70
"ipsc",720,92.0426051151596,92
"ipsc",16,16,16
"ipsc",3240,82.1120561124562,82
"ipsc",38,15.0079734796151,19
"ipsc",12,8.00169712412529,12
"ipsc",634,62.0024057936972,62
"ipsc",133,130.02546424443,124
"ipsc",559,11.0138062357346,17
"ipsc",2788,53.0272278841646,53
"ipsc",45,13.0038606111753,17
"ipsc",30,3.00169550219688,5
"ipsc",47,34.0021114704501,34
"ipsc",15,13.0003078282729,15
"ipsc",651,26.0221655004153,26
"ipsc",3743,53.0111628474997,53
"ipsc",4323,132.108521109448,129
"ipsc",716,96.0244456740841,93
