"method","sim_label","subset","TN","FN","FP","TP","Precision","Recall","secs"
"fishash+_contingency","nguides_200_iter_7","full",3976694,5291,2486,15529,0.862003885650847,0.745869356388088,0.406939029693604
"fishash+_contingency","nguides_200_iter_7","nonzero",246229,3563,2486,15529,0.862003885650847,0.813377330819191,0.406939029693604
"fishash_refit0","nguides_200_iter_8","full",3978329,5495,890,15286,0.94498021760633,0.735575766325008,0.169390916824341
"fishash_refit0","nguides_200_iter_8","nonzero",254436,3613,890,15286,0.94498021760633,0.808825863802318,0.169390916824341
"fishash_refit10","nguides_200_iter_8","full",3978322,5469,897,15312,0.944660373866371,0.7368269091959,0.655366897583008
"fishash_refit10","nguides_200_iter_8","nonzero",254429,3587,897,15312,0.944660373866371,0.810201597968147,0.655366897583008
"fishash+_poisson","nguides_200_iter_8","full",3976814,5353,2405,15428,0.8651376661246,0.742408931235263,0.210808038711548
"fishash+_poisson","nguides_200_iter_8","nonzero",252921,3471,2405,15428,0.8651376661246,0.816339488861844,0.210808038711548
"fishash_poisson_rawd","nguides_200_iter_8","full",3978386,5573,833,15208,0.948070569166511,0.731822337712333,0.229821920394897
"fishash_poisson_rawd","nguides_200_iter_8","nonzero",254493,3691,833,15208,0.948070569166511,0.804698661304831,0.229821920394897
"fishash+_contingency","nguides_200_iter_8","full",3976625,5288,2594,15493,0.856582075523857,0.745536788412492,0.481133937835693
"fishash+_contingency","nguides_200_iter_8","nonzero",252732,3406,2594,15493,0.856582075523857,0.819778824276417,0.481133937835693
"fishash_refit0","nguides_200_iter_9","full",3978492,5362,828,15318,0.948717948717949,0.740715667311412,0.163442134857178
"fishash_refit0","nguides_200_iter_9","nonzero",247212,3618,828,15318,0.948717948717949,0.80893536121673,0.163442134857178
"fishash_refit10","nguides_200_iter_9","full",3978495,5360,825,15320,0.948900588417467,0.740812379110251,0.640177011489868
"fishash_refit10","nguides_200_iter_9","nonzero",247215,3616,825,15320,0.948900588417467,0.809040980143642,0.640177011489868
"fishash+_poisson","nguides_200_iter_9","full",3977025,5218,2295,15462,0.870755195134313,0.747678916827853,0.251002073287964
"fishash+_poisson","nguides_200_iter_9","nonzero",245745,3474,2295,15462,0.870755195134313,0.816539923954373,0.251002073287964
"fishash_poisson_rawd","nguides_200_iter_9","full",3978571,5450,749,15230,0.953125977845923,0.736460348162476,0.177710056304932
"fishash_poisson_rawd","nguides_200_iter_9","nonzero",247291,3706,749,15230,0.953125977845923,0.804288128432615,0.177710056304932
