"model","id","chemistry","regime","purity","mu_level","mu_pert","moi_level","moi","method","jaccard","precision","recall","fdr_pooled","recall_pooled","n_pred","n_true","model_chem"
"B","B__regime__tcell_cd4_perturbseq_GSE314342","tcell_cd4_perturbseq_GSE314342","tcell_cd4_perturbseq_GSE314342",NA,"cal",80,"low",3,"fishash",0.979516757214763,0.999108893082978,0.980395392826066,0.0003996003996004,0.94951603719871,10010,10538,"B tcell_cd4_perturbseq_GSE314342"
"B","B__regime__tcell_cd4_perturbseq_GSE314342","tcell_cd4_perturbseq_GSE314342","tcell_cd4_perturbseq_GSE314342",NA,"cal",80,"low",3,"depth_fix",0.994917814359842,0.997597769457719,0.997275504045738,0.00142504275128254,0.997437843993168,10526,10538,"B tcell_cd4_perturbseq_GSE314342"
"B","B__regime__tcell_cd4_perturbseq_GSE314342","tcell_cd4_perturbseq_GSE314342","tcell_cd4_perturbseq_GSE314342",NA,"cal",80,"low",3,"sceptre",0.974630450411622,0.999474058280028,0.975148524055817,0.000197745699031046,0.9595748718922,10114,10538,"B tcell_cd4_perturbseq_GSE314342"
"B","B__regime__gasperini","gasperini","gasperini",NA,"cal",10,"high",25,"thresh3",0.803442286499462,0.923339281995418,0.868208540143337,0.0754206959567502,0.864286137967851,78798,84295,"B gasperini"
"B","B__regime__gasperini","gasperini","gasperini",NA,"cal",10,"high",25,"thresh10",0.475012935832818,0.999715707085921,0.475120330972397,0.000301841231512225,0.471487039563438,39756,84295,"B gasperini"
"B","B__regime__gasperini","gasperini","gasperini",NA,"cal",10,"high",25,"thresh20",0.214643418063887,1,0.214643418063887,0,0.21247998101904,17911,84295,"B gasperini"
"B","B__regime__gasperini","gasperini","gasperini",NA,"cal",10,"high",25,"ambient",0.67231813261574,0.973016521820184,0.689838796748066,0.0082096243897579,0.5904620677383,50185,84295,"B gasperini"
"B","B__regime__gasperini","gasperini","gasperini",NA,"cal",10,"high",25,"otsu",0.792966729674131,0.886141830373,0.902151637006734,0.218318682007058,0.888202147221069,95782,84295,"B gasperini"
"B","B__regime__gasperini","gasperini","gasperini",NA,"cal",10,"high",25,"valley",0.763337570026581,0.995578984814145,0.766549245859931,0.00536284631954245,0.794281985882911,67315,84295,"B gasperini"
"B","B__regime__gasperini","gasperini","gasperini",NA,"cal",10,"high",25,"fishash",0.586561260768548,1,0.586561260768548,0,0.45245862743935,38140,84295,"B gasperini"
"B","B__regime__gasperini","gasperini","gasperini",NA,"cal",10,"high",25,"depth_fix",0.78153409064132,0.997576277202556,0.782436722599014,0.000385232744783307,0.738786404887597,62300,84295,"B gasperini"
"B","B__regime__gasperini","gasperini","gasperini",NA,"cal",10,"high",25,"sceptre",0.548971308942896,0.999760989693876,0.549052015941728,8.89547813194959e-05,0.400047452399312,33725,84295,"B gasperini"
"B","B__regime__replogle","replogle","replogle",NA,"cal",814,"low",2,"thresh3",0.947062560903131,0.959946148776783,0.986683621950223,0.0741960991038482,0.98458304134548,7588,7135,"B replogle"
"B","B__regime__replogle","replogle","replogle",NA,"cal",814,"low",2,"thresh10",0.946287606037161,0.999803921568627,0.946483684468534,0.000148588410104012,0.943097407147863,6730,7135,"B replogle"
"B","B__regime__replogle","replogle","replogle",NA,"cal",814,"low",2,"thresh20",0.92143428948749,1,0.92143428948749,0,0.914365802382621,6524,7135,"B replogle"
"B","B__regime__replogle","replogle","replogle",NA,"cal",814,"low",2,"ambient",0.836471529601004,0.843219564838348,0.989510914892836,0.192453698378005,0.983882270497547,8693,7135,"B replogle"
"B","B__regime__replogle","replogle","replogle",NA,"cal",814,"low",2,"otsu",0.944581540696674,0.951789658452474,0.992752623202212,0.316832640433143,0.990329362298528,10343,7135,"B replogle"
"B","B__regime__replogle","replogle","replogle",NA,"cal",814,"low",2,"valley",0.973261621014986,0.999763126727201,0.973420844315957,0.000431096421899698,0.974912403644008,6959,7135,"B replogle"
"B","B__regime__replogle","replogle","replogle",NA,"cal",814,"low",2,"fishash",0.919423511194083,0.999648919753086,0.919774591440996,0.000311332503113325,0.900070077084793,6424,7135,"B replogle"
"B","B__regime__replogle","replogle","replogle",NA,"cal",814,"low",2,"depth_fix",0.986245675535746,0.995951723202577,0.989726801981625,0.00226372382569327,0.988367203924317,7068,7135,"B replogle"
"B","B__regime__replogle","replogle","replogle",NA,"cal",814,"low",2,"sceptre",0.963906018767771,0.989791404645378,0.974007676591652,0.00995958429561201,0.961317449194114,6928,7135,"B replogle"
"B","B__regime__schraivogel","schraivogel","schraivogel",NA,"cal",66,"low",1,"thresh3",0.91813072206772,0.931244092391573,0.986651389209048,0.107510288065844,0.984676503972758,3888,3524,"B schraivogel"
"B","B__regime__schraivogel","schraivogel","schraivogel",NA,"cal",66,"low",1,"thresh10",0.936089040997539,1,0.936089040997539,0,0.926503972758229,3265,3524,"B schraivogel"
"B","B__regime__schraivogel","schraivogel","schraivogel",NA,"cal",66,"low",1,"thresh20",0.825230575202227,1,0.825230575202227,0,0.827752553916005,2917,3524,"B schraivogel"
"B","B__regime__schraivogel","schraivogel","schraivogel",NA,"cal",66,"low",1,"ambient",0.789266750873085,0.798372794942335,0.988654357460181,0.240553602811951,0.980987514188422,4552,3524,"B schraivogel"
"B","B__regime__schraivogel","schraivogel","schraivogel",NA,"cal",66,"low",1,"otsu",0.771379638329117,0.792387361166559,0.978708389016106,0.822689162612566,0.972190692395006,19322,3524,"B schraivogel"
"B","B__regime__schraivogel","schraivogel","schraivogel",NA,"cal",66,"low",1,"valley",0.96122349633708,1,0.96122349633708,0,0.959137343927355,3380,3524,"B schraivogel"
"B","B__regime__schraivogel","schraivogel","schraivogel",NA,"cal",66,"low",1,"fishash",0.979971550141944,0.998338035838036,0.981516399466399,0.00145053669857847,0.976730987514188,3447,3524,"B schraivogel"
"B","B__regime__schraivogel","schraivogel","schraivogel",NA,"cal",66,"low",1,"depth_fix",0.983256345832812,0.99518480894489,0.987948094141452,0.00372706422018349,0.986095346197503,3488,3524,"B schraivogel"
"B","B__regime__schraivogel","schraivogel","schraivogel",NA,"cal",66,"low",1,"sceptre",0.960215506499246,0.984295740216793,0.97589464925366,0.0167581623808148,0.96566401816118,3461,3524,"B schraivogel"
"B","B__regime__barnyard_0hr_Cropseq","barnyard_0hr_Cropseq","barnyard_0hr_Cropseq",NA,"cal",12,"high",5,"thresh3",0.856698839080681,0.981733639000167,0.87116410824951,0.0161290322580645,0.86996644295302,14756,16688,"B barnyard_0hr_Cropseq"
"B","B__regime__barnyard_0hr_Cropseq","barnyard_0hr_Cropseq","barnyard_0hr_Cropseq",NA,"cal",12,"high",5,"thresh10",0.502555342048528,1,0.502555342048528,0,0.507130872483222,8463,16688,"B barnyard_0hr_Cropseq"
"B","B__regime__barnyard_0hr_Cropseq","barnyard_0hr_Cropseq","barnyard_0hr_Cropseq",NA,"cal",12,"high",5,"thresh20",0.26709925357372,1,0.26709925357372,0,0.255932406519655,4271,16688,"B barnyard_0hr_Cropseq"
"B","B__regime__barnyard_0hr_Cropseq","barnyard_0hr_Cropseq","barnyard_0hr_Cropseq",NA,"cal",12,"high",5,"ambient",0.819209666898943,0.898676761069138,0.908441679763429,0.0549993498894812,0.87104506232023,15382,16688,"B barnyard_0hr_Cropseq"
"B","B__regime__barnyard_0hr_Cropseq","barnyard_0hr_Cropseq","barnyard_0hr_Cropseq",NA,"cal",12,"high",5,"otsu",0.806306400912903,0.877117643617355,0.927081822543042,0.222075212457381,0.916047459252157,19651,16688,"B barnyard_0hr_Cropseq"
"B","B__regime__barnyard_0hr_Cropseq","barnyard_0hr_Cropseq","barnyard_0hr_Cropseq",NA,"cal",12,"high",5,"valley",0.81694534655526,0.997049371298716,0.81933544743862,0.00398204459889951,0.82436481303931,13812,16688,"B barnyard_0hr_Cropseq"
"B","B__regime__barnyard_0hr_Cropseq","barnyard_0hr_Cropseq","barnyard_0hr_Cropseq",NA,"cal",12,"high",5,"fishash",0.775906807137647,0.99826993246259,0.77636962416182,0.000593471810089021,0.706375838926175,11795,16688,"B barnyard_0hr_Cropseq"
"B","B__regime__barnyard_0hr_Cropseq","barnyard_0hr_Cropseq","barnyard_0hr_Cropseq",NA,"cal",12,"high",5,"depth_fix",0.893639223315961,0.99272681207326,0.899033027581738,0.00503795257607308,0.88758389261745,14887,16688,"B barnyard_0hr_Cropseq"
"B","B__regime__barnyard_0hr_Cropseq","barnyard_0hr_Cropseq","barnyard_0hr_Cropseq",NA,"cal",12,"high",5,"sceptre",0.810600575960937,0.995934579462444,0.81307461745872,0.00317755560722313,0.770733461169703,12903,16688,"B barnyard_0hr_Cropseq"
"B","B__regime__barnyard_72hr_Cropseq","barnyard_72hr_Cropseq","barnyard_72hr_Cropseq",NA,"cal",11,"high",5,"thresh3",0.855072925331668,0.974547778069078,0.876533384713547,0.0426184571204804,0.871598336304219,15322,16830,"B barnyard_72hr_Cropseq"
"B","B__regime__barnyard_72hr_Cropseq","barnyard_72hr_Cropseq","barnyard_72hr_Cropseq",NA,"cal",11,"high",5,"thresh10",0.50148946343867,1,0.50148946343867,0,0.484373143196673,8152,16830,"B barnyard_72hr_Cropseq"
"B","B__regime__barnyard_72hr_Cropseq","barnyard_72hr_Cropseq","barnyard_72hr_Cropseq",NA,"cal",11,"high",5,"thresh20",0.23843676051487,1,0.23843676051487,0,0.225846702317291,3801,16830,"B barnyard_72hr_Cropseq"
"B","B__regime__barnyard_72hr_Cropseq","barnyard_72hr_Cropseq","barnyard_72hr_Cropseq",NA,"cal",11,"high",5,"ambient",0.853471884069691,0.954219898097865,0.891416934889737,0.0323145280732463,0.854070112893642,14854,16830,"B barnyard_72hr_Cropseq"
"B","B__regime__barnyard_72hr_Cropseq","barnyard_72hr_Cropseq","barnyard_72hr_Cropseq",NA,"cal",11,"high",5,"otsu",0.830203443071399,0.913132909714572,0.915937469592674,0.34954355430424,0.90600118835413,23442,16830,"B barnyard_72hr_Cropseq"
"B","B__regime__barnyard_72hr_Cropseq","barnyard_72hr_Cropseq","barnyard_72hr_Cropseq",NA,"cal",11,"high",5,"valley",0.807823961543562,0.99782804629692,0.809438289349687,0.00167565204720968,0.814200831847891,13726,16830,"B barnyard_72hr_Cropseq"
"B","B__regime__barnyard_72hr_Cropseq","barnyard_72hr_Cropseq","barnyard_72hr_Cropseq",NA,"cal",11,"high",5,"fishash",0.792238795357696,1,0.792238795357696,0,0.732679738562091,12331,16830,"B barnyard_72hr_Cropseq"
"B","B__regime__barnyard_72hr_Cropseq","barnyard_72hr_Cropseq","barnyard_72hr_Cropseq",NA,"cal",11,"high",5,"depth_fix",0.898476014399802,0.997581149150462,0.90033710558507,0.00127013837823384,0.887700534759358,14959,16830,"B barnyard_72hr_Cropseq"
"B","B__regime__barnyard_72hr_Cropseq","barnyard_72hr_Cropseq","barnyard_72hr_Cropseq",NA,"cal",11,"high",5,"sceptre",0.805832916531781,0.997977900574371,0.807143892897546,0.00139006873117615,0.76833036244801,12949,16830,"B barnyard_72hr_Cropseq"
"B","B__regime__barnyard_0hr_DirectCapture","barnyard_0hr_DirectCapture","barnyard_0hr_DirectCapture",NA,"cal",18,"low",4,"thresh3",0.760796900178605,0.845110000131199,0.897204585987477,0.269844082211198,0.902870079602717,16932,13693,"B barnyard_0hr_DirectCapture"
"B","B__regime__barnyard_0hr_DirectCapture","barnyard_0hr_DirectCapture","barnyard_0hr_DirectCapture",NA,"cal",18,"low",4,"thresh10",0.599921202820159,0.975889798507085,0.608743809730833,0.0238369415016122,0.619075440005842,8684,13693,"B barnyard_0hr_DirectCapture"
"B","B__regime__barnyard_0hr_DirectCapture","barnyard_0hr_DirectCapture","barnyard_0hr_DirectCapture",NA,"cal",18,"low",4,"thresh20",0.390235932094579,0.99341670240778,0.390671534787981,0.00324616771866546,0.403636894763748,5545,13693,"B barnyard_0hr_DirectCapture"
"B","B__regime__barnyard_0hr_DirectCapture","barnyard_0hr_DirectCapture","barnyard_0hr_DirectCapture",NA,"cal",18,"low",4,"ambient",0.734561697946703,0.787016011527524,0.918918458680931,0.305223587499299,0.904330679909443,17823,13693,"B barnyard_0hr_DirectCapture"
"B","B__regime__barnyard_0hr_DirectCapture","barnyard_0hr_DirectCapture","barnyard_0hr_DirectCapture",NA,"cal",18,"low",4,"otsu",0.725626695252242,0.785231645562082,0.936449987279066,0.553732854001606,0.933761776089973,28651,13693,"B barnyard_0hr_DirectCapture"
"B","B__regime__barnyard_0hr_DirectCapture","barnyard_0hr_DirectCapture","barnyard_0hr_DirectCapture",NA,"cal",18,"low",4,"valley",0.769699988467435,0.979539456866268,0.781372305468408,0.0168021680216802,0.794858686920324,11070,13693,"B barnyard_0hr_DirectCapture"
"B","B__regime__barnyard_0hr_DirectCapture","barnyard_0hr_DirectCapture","barnyard_0hr_DirectCapture",NA,"cal",18,"low",4,"fishash",0.759861050357248,0.959984466922204,0.774038987143144,0.01925618274495,0.75878185934419,10594,13693,"B barnyard_0hr_DirectCapture"
"B","B__regime__barnyard_0hr_DirectCapture","barnyard_0hr_DirectCapture","barnyard_0hr_DirectCapture",NA,"cal",18,"low",4,"depth_fix",0.826259362660518,0.895372396610989,0.904787399586704,0.105046863734679,0.906521580369532,13870,13693,"B barnyard_0hr_DirectCapture"
"B","B__regime__barnyard_0hr_DirectCapture","barnyard_0hr_DirectCapture","barnyard_0hr_DirectCapture",NA,"cal",18,"low",4,"sceptre",0.782430351463222,0.92956401922701,0.829156108281584,0.0754843019372077,0.808588329803549,11976,13693,"B barnyard_0hr_DirectCapture"
"B","B__regime__barnyard_72hr_DirectCapture","barnyard_72hr_DirectCapture","barnyard_72hr_DirectCapture",NA,"cal",353,"low",3,"thresh3",0.952332630705943,0.986108957471606,0.964595161023472,0.00867052023121387,0.95579898145479,10034,10407,"B barnyard_72hr_DirectCapture"
"B","B__regime__barnyard_72hr_DirectCapture","barnyard_72hr_DirectCapture","barnyard_72hr_DirectCapture",NA,"cal",353,"low",3,"thresh10",0.872519685374028,1,0.872519685374028,0,0.849428269434035,8840,10407,"B barnyard_72hr_DirectCapture"
"B","B__regime__barnyard_72hr_DirectCapture","barnyard_72hr_DirectCapture","barnyard_72hr_DirectCapture",NA,"cal",353,"low",3,"thresh20",0.81700510606138,1,0.81700510606138,0,0.786297684250985,8183,10407,"B barnyard_72hr_DirectCapture"
"B","B__regime__barnyard_72hr_DirectCapture","barnyard_72hr_DirectCapture","barnyard_72hr_DirectCapture",NA,"cal",353,"low",3,"ambient",0.880102198583844,0.895680840088539,0.979982168030642,0.0758576407998532,0.968098395310849,10902,10407,"B barnyard_72hr_DirectCapture"
"B","B__regime__barnyard_72hr_DirectCapture","barnyard_72hr_DirectCapture","barnyard_72hr_DirectCapture",NA,"cal",353,"low",3,"otsu",0.944320849479763,0.964224277737304,0.979825670433162,0.0898937128445325,0.970884981262612,11102,10407,"B barnyard_72hr_DirectCapture"
"B","B__regime__barnyard_72hr_DirectCapture","barnyard_72hr_DirectCapture","barnyard_72hr_DirectCapture",NA,"cal",353,"low",3,"valley",0.937439785969567,0.99898785981103,0.937738286605995,0.000312695434646654,0.921591236667628,9594,10407,"B barnyard_72hr_DirectCapture"
"B","B__regime__barnyard_72hr_DirectCapture","barnyard_72hr_DirectCapture","barnyard_72hr_DirectCapture",NA,"cal",353,"low",3,"fishash",0.843802176778985,0.990861535959708,0.848722030562493,0.0033461395464122,0.77274911117517,8069,10407,"B barnyard_72hr_DirectCapture"
"B","B__regime__barnyard_72hr_DirectCapture","barnyard_72hr_DirectCapture","barnyard_72hr_DirectCapture",NA,"cal",353,"low",3,"depth_fix",0.961279875185003,0.987051191929607,0.972661711136692,0.007436787307883,0.961852599212069,10085,10407,"B barnyard_72hr_DirectCapture"
"B","B__regime__barnyard_72hr_DirectCapture","barnyard_72hr_DirectCapture","barnyard_72hr_DirectCapture",NA,"cal",353,"low",3,"sceptre",0.928974964284847,0.994887928991555,0.932704482675571,0.00308346624136098,0.900932064956279,9405,10407,"B barnyard_72hr_DirectCapture"
"A","A__mix0hr_Cropseq__pur90__muweak__moilow","CROP-seq","mix0hr_Cropseq",0.9,"weak",5,"low",1,"geomux",0.669014839944816,0.961498508898675,0.68836229139171,0.0262984878369494,0.670135746606335,1521,2210,"A CROP-seq"
"A","A__mix0hr_Cropseq__pur90__muweak__moilow","CROP-seq","mix0hr_Cropseq",0.9,"weak",5,"low",1,"crispat",0.666855193874238,0.992455538288872,0.671081073768199,0.006,0.674660633484163,1500,2210,"A CROP-seq"
"A","A__mix0hr_Cropseq__pur90__muweak__moihigh","CROP-seq","mix0hr_Cropseq",0.9,"weak",5,"high",5,"geomux",0.668746200028569,0.993783550736145,0.671936074446176,0.00358917725013805,0.651620474857813,7244,11077,"A CROP-seq"
"A","A__mix0hr_Cropseq__pur90__muweak__moihigh","CROP-seq","mix0hr_Cropseq",0.9,"weak",5,"high",5,"crispat",0.708957144492802,0.996260004365097,0.711281405237144,0.00433597621407334,0.725557461406518,8072,11077,"A CROP-seq"
"A","A__mix0hr_Cropseq__pur90__mumod__moilow","CROP-seq","mix0hr_Cropseq",0.9,"mod",15,"low",1,"geomux",0.764243224194317,0.996305172467711,0.766843015008639,0.00308959835221421,0.749806351665376,1942,2582,"A CROP-seq"
"A","A__mix0hr_Cropseq__pur90__mumod__moilow","CROP-seq","mix0hr_Cropseq",0.9,"mod",15,"low",1,"crispat",0.844504526851861,0.99589792896219,0.847766182519695,0.0036563071297989,0.844306738962045,2188,2582,"A CROP-seq"
"A","A__mix0hr_Cropseq__pur90__mumod__moihigh","CROP-seq","mix0hr_Cropseq",0.9,"mod",15,"high",5,"geomux",0.652559043823396,0.99943009118541,0.652846316058036,0.00025179403248143,0.620196813495783,7943,12804,"A CROP-seq"
"A","A__mix0hr_Cropseq__pur90__mumod__moihigh","CROP-seq","mix0hr_Cropseq",0.9,"mod",15,"high",5,"crispat",0.851057097888584,0.997505709165573,0.853015633073953,0.00280771669232859,0.859887535145267,11041,12804,"A CROP-seq"
"A","A__mix0hr_Cropseq__pur90__mustrong__moilow","CROP-seq","mix0hr_Cropseq",0.9,"strong",50,"low",1,"geomux",0.712519551954662,1,0.712519551954662,0,0.687148744848258,1834,2669,"A CROP-seq"
"A","A__mix0hr_Cropseq__pur90__mustrong__moilow","CROP-seq","mix0hr_Cropseq",0.9,"strong",50,"low",1,"crispat",0.932378861455024,0.997402666148129,0.934579507401133,0.00159680638722555,0.937055076807793,2505,2669,"A CROP-seq"
"A","A__mix0hr_Cropseq__pur90__mustrong__moihigh","CROP-seq","mix0hr_Cropseq",0.9,"strong",50,"high",5,"geomux",0.509185775651808,1,0.509185775651808,0,0.473730554740241,6456,13628,"A CROP-seq"
"A","A__mix0hr_Cropseq__pur90__mustrong__moihigh","CROP-seq","mix0hr_Cropseq",0.9,"strong",50,"high",5,"crispat",0.932053760091736,0.999098811951861,0.93283634821824,0.000940733772342427,0.93513354857646,12756,13628,"A CROP-seq"
"A","A__mix0hr_Cropseq__pur99__muweak__moilow","CROP-seq","mix0hr_Cropseq",0.99,"weak",5,"low",1,"geomux",0.655663402930131,0.975397056029103,0.669440709392279,0.018970189701897,0.655203619909502,1476,2210,"A CROP-seq"
"A","A__mix0hr_Cropseq__pur99__muweak__moilow","CROP-seq","mix0hr_Cropseq",0.99,"weak",5,"low",1,"crispat",0.647160351463421,0.999195906432749,0.647592416384316,0.00138026224982747,0.65475113122172,1449,2210,"A CROP-seq"
"A","A__mix0hr_Cropseq__pur99__muweak__moihigh","CROP-seq","mix0hr_Cropseq",0.99,"weak",5,"high",5,"geomux",0.664947013840433,0.986953124072133,0.67391447216622,0.00427533133817871,0.64880676014486,7017,10769,"A CROP-seq"
"A","A__mix0hr_Cropseq__pur99__muweak__moihigh","CROP-seq","mix0hr_Cropseq",0.99,"weak",5,"high",5,"crispat",0.709763611765267,0.99792477376753,0.711124058788539,0.00254000508001016,0.729315628192033,7874,10769,"A CROP-seq"
"A","A__mix0hr_Cropseq__pur99__mumod__moilow","CROP-seq","mix0hr_Cropseq",0.99,"mod",15,"low",1,"geomux",0.745091286805696,1,0.745091286805696,0,0.731628095818108,1802,2463,"A CROP-seq"
"A","A__mix0hr_Cropseq__pur99__mumod__moilow","CROP-seq","mix0hr_Cropseq",0.99,"mod",15,"low",1,"crispat",0.819353167227309,0.99959595959596,0.819631815781819,0.000488519785051295,0.830694275274056,2047,2463,"A CROP-seq"
"A","A__mix0hr_Cropseq__pur99__mumod__moihigh","CROP-seq","mix0hr_Cropseq",0.99,"mod",15,"high",5,"geomux",0.650091803154468,1,0.650091803154468,0,0.617379508458347,7737,12532,"A CROP-seq"
"A","A__mix0hr_Cropseq__pur99__mumod__moihigh","CROP-seq","mix0hr_Cropseq",0.99,"mod",15,"high",5,"crispat",0.857940416269319,0.998146195665073,0.859490855317311,0.0023905847738139,0.865783593999362,10876,12532,"A CROP-seq"
"A","A__mix0hr_Cropseq__pur99__mustrong__moilow","CROP-seq","mix0hr_Cropseq",0.99,"strong",50,"low",1,"geomux",0.706994469222948,1,0.706994469222948,0,0.680339985218034,1841,2706,"A CROP-seq"
"A","A__mix0hr_Cropseq__pur99__mustrong__moilow","CROP-seq","mix0hr_Cropseq",0.99,"strong",50,"low",1,"crispat",0.93356196100399,1,0.93356196100399,0,0.930155210643016,2517,2706,"A CROP-seq"
"A","A__mix0hr_Cropseq__pur99__mustrong__moihigh","CROP-seq","mix0hr_Cropseq",0.99,"strong",50,"high",5,"geomux",0.504326381715998,1,0.504326381715998,0,0.471956021097987,6353,13461,"A CROP-seq"
"A","A__mix0hr_Cropseq__pur99__mustrong__moihigh","CROP-seq","mix0hr_Cropseq",0.99,"strong",50,"high",5,"crispat",0.937380834400996,0.999690261690262,0.93767207988294,0.000237680240849311,0.93744892652849,12622,13461,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__muweak__moilow","CROP-seq","mix72hr_Cropseq",0.9,"weak",5,"low",1,"geomux",0.650186339750227,0.903713178779524,0.697155472107104,0.0573006558508802,0.683433433433433,2897,3996,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__muweak__moilow","CROP-seq","mix72hr_Cropseq",0.9,"weak",5,"low",1,"crispat",0.659126170393993,0.976614533826498,0.675466563556959,0.0760013693940431,0.675425425425425,2921,3996,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__muweak__moihigh","CROP-seq","mix72hr_Cropseq",0.9,"weak",5,"high",5,"geomux",0.675043768496515,0.9837287926751,0.684784196294203,0.0067065868263473,0.649084363750196,12525,19167,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__muweak__moihigh","CROP-seq","mix72hr_Cropseq",0.9,"weak",5,"high",5,"crispat",0.732710865843393,0.990433335925892,0.738710775085331,0.0101222826086957,0.760212865863202,14720,19167,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__mumod__moilow","CROP-seq","mix72hr_Cropseq",0.9,"mod",15,"low",1,"geomux",0.775916212142661,0.995553809036032,0.778864635335199,0.0029120559114735,0.769611148572713,3434,4449,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__mumod__moilow","CROP-seq","mix72hr_Cropseq",0.9,"mod",15,"low",1,"crispat",0.83416442042454,0.987553897729621,0.843507302513459,0.00889586603872318,0.851427287030793,3822,4449,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__mumod__moihigh","CROP-seq","mix72hr_Cropseq",0.9,"mod",15,"high",5,"geomux",0.671809853948825,0.999598302711937,0.672031980269475,0.000289330922242315,0.627058663400027,13825,22041,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__mumod__moihigh","CROP-seq","mix72hr_Cropseq",0.9,"mod",15,"high",5,"crispat",0.869613275923104,0.99246629125762,0.875743030138216,0.00762772601617692,0.879497300485459,19534,22041,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__mustrong__moilow","CROP-seq","mix72hr_Cropseq",0.9,"strong",50,"low",1,"geomux",0.722229765058652,0.999375,0.722624501900757,0.000305343511450382,0.693791057427421,3275,4719,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__mustrong__moilow","CROP-seq","mix72hr_Cropseq",0.9,"strong",50,"low",1,"crispat",0.929438514302423,0.990764224940384,0.937719806755031,0.00650515926424406,0.938546302182666,4458,4719,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__mustrong__moihigh","CROP-seq","mix72hr_Cropseq",0.9,"strong",50,"high",5,"geomux",0.524301282686204,1,0.524301282686204,0,0.482005417723696,11210,23257,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur90__mustrong__moihigh","CROP-seq","mix72hr_Cropseq",0.9,"strong",50,"high",5,"crispat",0.93345546257681,0.997797596434074,0.935311790512606,0.0016462410828608,0.938728124865632,21868,23257,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__muweak__moilow","CROP-seq","mix72hr_Cropseq",0.99,"weak",5,"low",1,"geomux",0.682395541349029,0.952355841341923,0.706884345338805,0.036941263391208,0.690779014308426,2707,3774,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__muweak__moilow","CROP-seq","mix72hr_Cropseq",0.99,"weak",5,"low",1,"crispat",0.684806548734462,0.993866674845725,0.687871397835175,0.00459242250287026,0.689189189189189,2613,3774,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__muweak__moihigh","CROP-seq","mix72hr_Cropseq",0.99,"weak",5,"high",5,"geomux",0.672837527766758,0.993568057860797,0.676338941417263,0.003870343492985,0.654585916388492,12402,18873,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__muweak__moihigh","CROP-seq","mix72hr_Cropseq",0.99,"weak",5,"high",5,"crispat",0.731588369945529,0.991977833654054,0.736777736425785,0.00984182776801406,0.746304244158321,14225,18873,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__mumod__moilow","CROP-seq","mix72hr_Cropseq",0.99,"mod",15,"low",1,"geomux",0.77772330951423,0.998607544687653,0.778503651729699,0.00151883353584447,0.756675874769797,3292,4344,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__mumod__moilow","CROP-seq","mix72hr_Cropseq",0.99,"mod",15,"low",1,"crispat",0.840521577762281,0.996990258158025,0.842595988502928,0.0035548263604047,0.838858195211786,3657,4344,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__mumod__moihigh","CROP-seq","mix72hr_Cropseq",0.99,"mod",15,"high",5,"geomux",0.657122165079247,0.99989898989899,0.657166605492815,7.46268656716418e-05,0.626267819584015,13400,21395,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__mumod__moihigh","CROP-seq","mix72hr_Cropseq",0.99,"mod",15,"high",5,"crispat",0.857428485710768,0.99630677251547,0.86044648566451,0.00449101796407186,0.870296798317364,18704,21395,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__mustrong__moilow","CROP-seq","mix72hr_Cropseq",0.99,"strong",50,"low",1,"geomux",0.719030250067348,1,0.719030250067348,0,0.696041985567461,3183,4573,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__mustrong__moilow","CROP-seq","mix72hr_Cropseq",0.99,"strong",50,"low",1,"crispat",0.934685194948528,0.99718031951697,0.937143456062298,0.00255695025569503,0.938333697791384,4302,4573,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__mustrong__moihigh","CROP-seq","mix72hr_Cropseq",0.99,"strong",50,"high",5,"geomux",0.520440316667718,1,0.520440316667718,0,0.494180449811849,11294,22854,"A CROP-seq"
"A","A__mix72hr_Cropseq__pur99__mustrong__moihigh","CROP-seq","mix72hr_Cropseq",0.99,"strong",50,"high",5,"crispat",0.93757896099735,0.999236437228413,0.938259353230647,0.000559466641801483,0.937997724687144,21449,22854,"A CROP-seq"
